taxonID	scientificName	higherClassification	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship
agarics:ukraine:taxon:1016	Pholiota squarrosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Pholiota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Pholiota	squarrosa		species	(Vahl) P.Kumm.
agarics:ukraine:taxon:1017	Pholiota squarrosoides	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Pholiota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Pholiota	squarrosoides		species	(Peck) Sacc.
agarics:ukraine:taxon:1018	Pholiota tuberculosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Pholiota	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Pholiota	tuberculosa		species	(Schaeff.) P.Kumm.
agarics:ukraine:taxon:1019	Pholiotina dasypus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Bolbitiaceae | Pholiotina	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Pholiotina	dasypus		species	(Romagn.) P.-A.Moreau
agarics:ukraine:taxon:1020	Pholiotina sulcata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Bolbitiaceae | Pholiotina	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Bolbitiaceae	Pholiotina	sulcata		species	Arnolds & Hauskn.
agarics:ukraine:taxon:1021	Phyllotopsis nidulans	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Phyllotopsis	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Phyllotopsis	nidulans		species	(Pers.) Singer
agarics:ukraine:taxon:1022	Pleurocybella porrigens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Marasmiaceae | Pleurocybella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Marasmiaceae	Pleurocybella	porrigens		species	(Pers.) Singer
agarics:ukraine:taxon:1023	Pleurotellus chioneus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Pleurotellus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Pleurotellus	chioneus		species	(Pers.) Kühner
agarics:ukraine:taxon:1024	Pleurotus calyptratus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pleurotaceae | Pleurotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	calyptratus		species	(Lindblad ex Fr.) Sacc.
agarics:ukraine:taxon:1025	Pleurotus cornucopiae	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pleurotaceae | Pleurotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	cornucopiae		species	(Paulet) Rolland
agarics:ukraine:taxon:1026	Pleurotus dryinus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pleurotaceae | Pleurotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	dryinus		species	(Pers.) P.Kumm.
agarics:ukraine:taxon:1027	Pleurotus eryngii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pleurotaceae | Pleurotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	eryngii		species	(DC.) Quél.
agarics:ukraine:taxon:1028	Pleurotus eryngii ferulae	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pleurotaceae | Pleurotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	eryngii	ferulae	varietas	(Lanzi) Sacc.
agarics:ukraine:taxon:1029	Pleurotus ostreatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pleurotaceae | Pleurotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	ostreatus		species	(Jacq.) P.Kumm.
agarics:ukraine:taxon:1030	Pleurotus ostreatus pulmonarius	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pleurotaceae | Pleurotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	ostreatus	pulmonarius	forma	(Fr.) Pilát
agarics:ukraine:taxon:1031	Pleurotus pop-ivanensis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pleurotaceae | Pleurotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	pop-ivanensis		species	Pilát
agarics:ukraine:taxon:1032	Pleurotus pulmonarius	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pleurotaceae | Pleurotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pleurotaceae	Pleurotus	pulmonarius		species	(Fr.) Quél.
agarics:ukraine:taxon:1033	Pluteus atromarginatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	atromarginatus		species	(Konrad) Kühner
agarics:ukraine:taxon:1034	Pluteus aurantiorugosus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	aurantiorugosus		species	(Trog) Sacc.
agarics:ukraine:taxon:1035	Pluteus cervinus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	cervinus		species	(Schaeff.) P.Kumm.
agarics:ukraine:taxon:1036	Pluteus chrysophaeus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	chrysophaeus		species	(Schaeff.) Quél.
agarics:ukraine:taxon:1037	Pluteus cinereofuscus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	cinereofuscus		species	J.E.Lange
agarics:ukraine:taxon:1038	Pluteus ephebeus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	ephebeus		species	(Fr.) Gillet
agarics:ukraine:taxon:1039	Pluteus godeyi	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	godeyi		species	Gillet
agarics:ukraine:taxon:1040	Pluteus hiatulus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	hiatulus		species	Romagn.
agarics:ukraine:taxon:1041	Pluteus hispidulus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	hispidulus		species	(Fr.) Gillet
agarics:ukraine:taxon:1042	Pluteus hispidulus cephalocystis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	hispidulus	cephalocystis	varietas	Schreurs
agarics:ukraine:taxon:1043	Pluteus leoninus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	leoninus		species	(Schaeff.) P.Kumm.
agarics:ukraine:taxon:1044	Pluteus luctuosus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	luctuosus		species	Boud.
agarics:ukraine:taxon:1045	Pluteus nanus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	nanus		species	(Pers.) P.Kumm.
agarics:ukraine:taxon:1046	Pluteus pellitus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	pellitus		species	(Pers.) P.Kumm.
agarics:ukraine:taxon:1047	Pluteus petasatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	petasatus		species	(Fr.) Gillet
agarics:ukraine:taxon:1048	Pluteus phlebophorus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	phlebophorus		species	(Ditmar) P.Kumm.
agarics:ukraine:taxon:1049	Pluteus plautus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	plautus		species	(Weinm.) Gillet
agarics:ukraine:taxon:1050	Pluteus podospileus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	podospileus		species	Sacc. & Cub.
agarics:ukraine:taxon:1051	Pluteus pouzarianus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	pouzarianus		species	Singer
agarics:ukraine:taxon:1052	Pluteus pusillulus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	pusillulus		species	Romagn.
agarics:ukraine:taxon:1053	Pluteus robertii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	robertii		species	(Fr.) P.Karst.
agarics:ukraine:taxon:1054	Pluteus romellii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	romellii		species	(Britzelm.) Sacc.
agarics:ukraine:taxon:1055	Pluteus salicinus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	salicinus		species	(Pers.) P.Kumm.
agarics:ukraine:taxon:1056	Pluteus semibulbosus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	semibulbosus		species	(Lasch) Quél.
agarics:ukraine:taxon:1057	Pluteus thomsonii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	thomsonii		species	(Berk. & Broome) Dennis
agarics:ukraine:taxon:1058	Pluteus umbrosus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	umbrosus		species	(Pers.) P.Kumm.
agarics:ukraine:taxon:1059	Pluteus villosus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Pluteaceae | Pluteus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus	villosus		species	Quél.
agarics:ukraine:taxon:1060	Porpolomopsis calyptriformis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hygrophoraceae | Porpolomopsis	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Porpolomopsis	calyptriformis		species	(Berk.) Bresinsky
agarics:ukraine:taxon:1061	Protostropharia luteonitens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Protostropharia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Protostropharia	luteonitens		species	(Fr.) Redhead
agarics:ukraine:taxon:1062	Protostropharia semiglobata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Strophariaceae | Protostropharia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Strophariaceae	Protostropharia	semiglobata		species	(Batsch) Redhead, Moncalvo & Vilgalys
agarics:ukraine:taxon:1063	Psathyrella amarescens	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	amarescens		species	Arnolds
agarics:ukraine:taxon:1064	Psathyrella ammophila	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	ammophila		species	(Durieu & Lév.) P.D.Orton
agarics:ukraine:taxon:1065	Psathyrella atomata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	atomata		species	(Fr.) Quél.
agarics:ukraine:taxon:1066	Psathyrella badiophylla	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	badiophylla		species	(Romagn.) Bon
agarics:ukraine:taxon:1067	Psathyrella bipellis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	bipellis		species	(Quél.) A.H.Sm.
agarics:ukraine:taxon:1068	Psathyrella candolleana	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	candolleana		species	(Fr.) Maire
agarics:ukraine:taxon:1069	Psathyrella conopilus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	conopilus		species	(Fr.) A.Pearson & Dennis
agarics:ukraine:taxon:1070	Psathyrella coronata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	coronata		species	(P.Karst.) M.M.Moser
agarics:ukraine:taxon:1071	Psathyrella corrugis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	corrugis		species	(Pers.) Konrad & Maubl.
agarics:ukraine:taxon:1072	Psathyrella cotonea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	cotonea		species	(Quél.) Konrad & Maubl.
agarics:ukraine:taxon:1073	Psathyrella effibulata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	effibulata		species	Örstadius & E.Ludw.
agarics:ukraine:taxon:1074	Psathyrella fatua	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	fatua		species	(Fr.) P.Kumm.
agarics:ukraine:taxon:1075	Psathyrella fibrillosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	fibrillosa		species	(Pers.) Maire
agarics:ukraine:taxon:1076	Psathyrella frustulenta	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	frustulenta		species	(Fr.) A.H.Sm.
agarics:ukraine:taxon:1077	Psathyrella fusca	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	fusca		species	(J.E.Lange) A.Pearson
agarics:ukraine:taxon:1078	Psathyrella gordonii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	gordonii		species	(Berk. & Broome) A.Pearson & Dennis
agarics:ukraine:taxon:1079	Psathyrella gyroflexa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	gyroflexa		species	(Fr.) Konrad & Maubl.
agarics:ukraine:taxon:1080	Psathyrella leucotephra	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	leucotephra		species	(Berk. & Broome) P.D.Orton
agarics:ukraine:taxon:1081	Psathyrella maculata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	maculata		species	(C.S.Parker) A.H.Sm.
agarics:ukraine:taxon:1082	Psathyrella multipedata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	multipedata		species	(Peck) A.H.Sm.
agarics:ukraine:taxon:1083	Psathyrella ochracea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	ochracea		species	(Romagn.) M.M.Moser ex Kits van Wav.
agarics:ukraine:taxon:1084	Psathyrella orbicularis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	orbicularis		species	(Romagn.) Kits van Wav.
agarics:ukraine:taxon:1085	Psathyrella pennata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	pennata		species	(Fr.) A.Pearson & Dennis
agarics:ukraine:taxon:1086	Psathyrella piluliformis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	piluliformis		species	(Bull.) P.D.Orton
agarics:ukraine:taxon:1087	Psathyrella prona	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	prona		species	(Fr.) Gillet
agarics:ukraine:taxon:1088	Psathyrella pseudogracilis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	pseudogracilis		species	(Romagn.) M.M.Moser
agarics:ukraine:taxon:1089	Psathyrella pygmaea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	pygmaea		species	(Bull.) Singer
agarics:ukraine:taxon:1090	Psathyrella rubiginosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	rubiginosa		species	A.H.Sm.
agarics:ukraine:taxon:1091	Psathyrella senex	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	senex		species	(Peck) A.H.Sm.
agarics:ukraine:taxon:1092	Psathyrella spadiceogrisea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	spadiceogrisea		species	(Schaeff.) Maire
agarics:ukraine:taxon:1093	Psathyrella spintrigera	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	spintrigera		species	(Fr.) Konrad & Maubl.
agarics:ukraine:taxon:1094	Psathyrella squamosa	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	squamosa		species	(P.Karst.) A.H.Sm.
agarics:ukraine:taxon:1095	Psathyrella subnuda	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	subnuda		species	(P.Karst.) A.H.Sm.
agarics:ukraine:taxon:1096	Psathyrella vinosofulva	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Psathyrellaceae | Psathyrella	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Psathyrella	vinosofulva		species	P.D.Orton
agarics:ukraine:taxon:1097	Pseudoclitocybe cyathiformis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Pseudoclitocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Pseudoclitocybe	cyathiformis		species	(Bull.) Singer
agarics:ukraine:taxon:1098	Pseudoclitopilus rhodoleucus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Pseudoclitopilus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Pseudoclitopilus	rhodoleucus		species	(Sacc.) Vizzini & Contu
agarics:ukraine:taxon:1099	Pseudosperma rimosum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Pseudosperma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Pseudosperma	rimosum		species	(Bull.) Matheny & Esteve-Rav.
agarics:ukraine:taxon:1100	Pseudosperma squamatum	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Inocybaceae | Pseudosperma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Inocybaceae	Pseudosperma	squamatum		species	(J.E.Lange) Matheny & Esteve-Rav.
agarics:ukraine:taxon:1101	Pseudotricholoma metapodium	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Pseudotricholoma	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Pseudotricholoma	metapodium		species	(Fr.) Sánchez-García & Matheny
agarics:ukraine:taxon:1102	Psilocybe coronilla	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hymenogastraceae | Psilocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Psilocybe	coronilla		species	(Bull.) Noordel.
agarics:ukraine:taxon:1103	Psilocybe inquilina crobula	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hymenogastraceae | Psilocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Psilocybe	inquilina	crobula	varietas	(Fr.) Høil.
agarics:ukraine:taxon:1104	Psilocybe semilanceata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Hymenogastraceae | Psilocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Hymenogastraceae	Psilocybe	semilanceata		species	(Fr.) P.Kumm.
agarics:ukraine:taxon:1105	Resupinatus applicatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Resupinatus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Resupinatus	applicatus		species	(Batsch) Gray
agarics:ukraine:taxon:1106	Rhizocybe vermicularis	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Rhizocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Rhizocybe	vermicularis		species	(Fr.) Vizzini, P.Alvarado, G.Moreno & Consiglio
agarics:ukraine:taxon:1107	Rhizomarasmius setosus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Rhizomarasmius	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Rhizomarasmius	setosus		species	(Sowerby) Antonín & A.Urb.
agarics:ukraine:taxon:1108	Rhizomarasmius undatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Rhizomarasmius	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Rhizomarasmius	undatus		species	(Berk.) R.H.Petersen
agarics:ukraine:taxon:1109	Rhodocollybia butyracea	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Omphalotaceae | Rhodocollybia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Rhodocollybia	butyracea		species	(Bull.) Lennox
agarics:ukraine:taxon:1110	Rhodocollybia butyracea asema	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Omphalotaceae | Rhodocollybia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Rhodocollybia	butyracea	asema	forma	(Fr.) Antonín, Halling & Noordel.
agarics:ukraine:taxon:1111	Rhodocollybia maculata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Omphalotaceae | Rhodocollybia	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Omphalotaceae	Rhodocollybia	maculata		species	(Alb. & Schwein.) Singer
agarics:ukraine:taxon:1112	Rhodocybe truncata	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Rhodocybe	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Rhodocybe	truncata		species	(Schaeff.) Singer
agarics:ukraine:taxon:1113	Rhodopaxillus truncatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Rhodopaxillus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Rhodopaxillus	truncatus		species	Maire
agarics:ukraine:taxon:1114	Rhodophana nitellina	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Entolomataceae | Rhodophana	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Entolomataceae	Rhodophana	nitellina		species	(Fr.) Papetti
agarics:ukraine:taxon:1115	Rhodotus palmatus	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Physalacriaceae | Rhodotus	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Physalacriaceae	Rhodotus	palmatus		species	(Bull.) Maire
agarics:ukraine:taxon:1116	Ripartites metrodii	Fungi | Basidiomycota | Agaricomycetes | Agaricales | Tricholomataceae | Ripartites	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Tricholomataceae	Ripartites	metrodii		species	Huijsman
